Transaction_ID,Date,Product_Name,Category,Quantity_Sold,Unit_Price,Total_Amount,Day_of_Week,Month,Season,Year,Supplier,Supplier_Location
TXN-10591,30/11/2023,Bay Leaves,Spices and Herbs,2,71.23,142.46,Thursday,November,Winter,2023,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20402,25/12/2024,Garlic,Vegetables,2,24.26,48.52,Wednesday,December,Winter,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10888,21/12/2023,Cabbage,Vegetables,1,11.68,11.68,Thursday,December,Winter,2023,GreenHarvest,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20754,22/04/2024,Cumin,Spices and Herbs,1,496.4,496.4,Monday,April,Summer,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20366,21/03/2024,Pumpkin,Vegetables,3,36.68,110.04,Thursday,March,Summer,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-30396,08/02/2025,Soybeans,Grains and Pulses,3,129.54,388.62,Saturday,February,Winter,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-10213,26/05/2023,Lemons,Fruits,3,62.43,187.3,Friday,May,Summer,2023,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-30007,22/02/2025,Bay Leaves,Spices and Herbs,1,519.41,519.41,Saturday,February,Winter,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30148,27/08/2025,Turnip,Vegetables,1,119.58,119.58,Wednesday,August,Monsoon,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-10800,08/08/2023,Carrots,Vegetables,2,38.49,76.98,Tuesday,August,Monsoon,2023,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30480,17/05/2025,Turnip,Vegetables,4,61.26,245.04,Saturday,May,Summer,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30439,11/08/2025,Turnip,Vegetables,1,265.53,265.53,Monday,August,Monsoon,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30283,11/05/2025,Cabbage,Vegetables,1,90.31,90.31,Sunday,May,Summer,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30662,07/10/2025,Flax Seeds,Nuts and Seeds,2,618.7,1237.4,Tuesday,October,Monsoon,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30711,07/01/2025,Rosemary,Spices and Herbs,2,97.69,195.38,Tuesday,January,Winter,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10273,04/05/2023,Bananas,Fruits,2,49.62,99.24,Thursday,May,Summer,2023,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10071,29/03/2023,Pumpkin,Vegetables,1,85.97,85.97,Wednesday,March,Summer,2023,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20789,11/06/2024,Garlic,Vegetables,1,130.62,130.62,Tuesday,June,Monsoon,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20087,31/07/2024,Fennel,Vegetables,1,205.38,205.38,Wednesday,July,Monsoon,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-10394,19/04/2023,Cucumber,Vegetables,3,43.98,131.94,Wednesday,April,Summer,2023,GreenHarvest,Katraj / Katraj‑Kondhwa Rd
TXN-10583,31/01/2023,Brinjal,Vegetables,1,44.26,44.26,Tuesday,January,Winter,2023,GreenHarvest,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30080,23/02/2025,Kidney Beans,Grains and Pulses,5,399.41,1997.05,Sunday,February,Winter,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20980,22/11/2024,Tomatoes,Vegetables,2,111.43,222.86,Friday,November,Winter,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10500,26/03/2023,Garlic,Vegetables,1,14.92,14.92,Sunday,March,Summer,2023,Vrundavan Farms,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30014,22/03/2025,Peas,Vegetables,2,148.77,297.54,Saturday,March,Summer,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30223,31/05/2025,Turnip,Vegetables,1,145.0,145.0,Saturday,May,Summer,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30979,05/01/2025,Fennel,Vegetables,2,106.35,212.7,Sunday,January,Winter,2025,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-30740,01/01/2025,Bay Leaves,Spices and Herbs,4,83.53,334.12,Wednesday,January,Winter,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30318,13/01/2025,Brazil Nuts,Nuts and Seeds,2,664.73,1329.46,Monday,January,Winter,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-20259,09/02/2024,Cauliflower,Vegetables,1,100.21,100.21,Friday,February,Winter,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20742,25/02/2024,Onions,Vegetables,2,84.26,168.52,Sunday,February,Winter,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-10205,15/11/2023,Cumin,Spices and Herbs,2,97.43,194.87,Wednesday,November,Winter,2023,Shivneri Naturals,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10733,28/04/2023,Soybeans,Grains and Pulses,2,130.21,260.41,Friday,April,Summer,2023,Urban Roots,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30502,14/05/2025,Bay Leaves,Spices and Herbs,1,86.98,86.98,Wednesday,May,Summer,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10526,09/11/2023,Quinoa,Grains and Pulses,4,79.15,316.61,Thursday,November,Winter,2023,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20375,07/08/2024,Mustard Greens,Vegetables,1,138.68,138.68,Wednesday,August,Monsoon,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10898,24/11/2023,Cabbage,Vegetables,3,44.6,133.81,Friday,November,Winter,2023,Ecoville,Katraj / Katraj‑Kondhwa Rd
TXN-10377,30/08/2023,Hazelnuts,Nuts and Seeds,2,307.96,615.93,Wednesday,August,Monsoon,2023,FreshLeaf Agro,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20726,27/11/2024,Nutmeg,Spices and Herbs,4,519.57,2078.28,Wednesday,November,Winter,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-30682,29/03/2025,Kiwi,Fruits,4,209.03,836.12,Saturday,March,Summer,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30722,02/06/2025,Flax Seeds,Nuts and Seeds,3,446.02,1338.06,Monday,June,Summer,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10386,19/11/2023,Snow Peas,Vegetables,2,20.47,40.93,Sunday,November,Winter,2023,GreenHarvest,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10198,21/02/2023,Celery,Vegetables,2,70.49,140.98,Tuesday,February,Winter,2023,Nature's Cart,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20050,23/04/2024,Kidney Beans,Grains and Pulses,2,187.88,375.76,Tuesday,April,Summer,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10590,03/09/2023,Asparagus,Vegetables,3,71.23,213.69,Sunday,September,Monsoon,2023,GreenHarvest,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10519,30/09/2023,Fennel,Vegetables,3,48.54,145.62,Saturday,September,Monsoon,2023,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-30950,08/03/2025,Yam,Vegetables,2,28.33,56.66,Saturday,March,Summer,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10429,16/05/2023,Asparagus,Vegetables,3,80.85,242.55,Tuesday,May,Summer,2023,Ecoville,Katraj / Katraj‑Kondhwa Rd
TXN-20083,16/05/2024,Flax Seeds,Nuts and Seeds,1,235.63,235.63,Thursday,May,Summer,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10207,09/01/2023,Asparagus,Vegetables,1,57.11,57.11,Monday,January,Winter,2023,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10491,06/04/2023,Pomegranate,Fruits,2,174.25,348.5,Thursday,April,Summer,2023,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-20609,04/09/2024,Ginger,Vegetables,4,118.53,474.12,Wednesday,September,Monsoon,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-30912,03/08/2025,Soybeans,Grains and Pulses,4,532.36,2129.44,Sunday,August,Monsoon,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10792,24/03/2023,Bitter Gourd,Vegetables,1,30.33,30.33,Friday,March,Summer,2023,GreenHarvest,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30019,09/08/2025,Cardamom,Spices and Herbs,7,745.01,5215.07,Saturday,August,Monsoon,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20186,17/06/2024,Plums,Fruits,2,270.23,540.46,Monday,June,Monsoon,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20185,02/02/2024,Mint,Vegetables,6,158.32,949.92,Friday,February,Winter,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30181,06/07/2025,Mustard Seeds,Spices and Herbs,1,714.07,714.07,Sunday,July,Monsoon,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-20340,17/03/2024,Coconut,Fruits,2,196.34,392.68,Sunday,March,Summer,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-30232,21/02/2025,Yam,Vegetables,1,87.61,87.61,Friday,February,Winter,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10083,04/06/2023,Sweet Potato,Vegetables,1,94.28,94.28,Sunday,June,Summer,2023,Nature's Cart,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30369,19/01/2025,Tarragon,Spices and Herbs,1,205.35,205.35,Sunday,January,Winter,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30226,06/09/2025,Flax Seeds,Nuts and Seeds,7,1018.33,7128.31,Saturday,September,Monsoon,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10020,02/05/2023,Brinjal,Vegetables,1,28.34,28.34,Tuesday,May,Summer,2023,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20378,27/01/2024,Asparagus,Vegetables,4,122.49,489.96,Saturday,January,Winter,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20558,04/10/2024,Broccoli,Vegetables,1,201.14,201.14,Friday,October,Winter,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20938,01/01/2024,Brazil Nuts,Nuts and Seeds,3,994.6,2983.8,Monday,January,Winter,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30837,11/11/2025,Kidney Beans,Grains and Pulses,2,428.13,856.26,Tuesday,November,Winter,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-20937,17/09/2024,Grapes,Fruits,1,283.53,283.53,Tuesday,September,Monsoon,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-10973,06/06/2023,Chives,Vegetables,1,84.34,84.34,Tuesday,June,Summer,2023,GreenHarvest,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30789,10/12/2025,Tarragon,Spices and Herbs,2,448.81,897.62,Wednesday,December,Winter,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10883,21/12/2023,Guava,Fruits,3,72.77,218.32,Thursday,December,Winter,2023,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20098,09/02/2024,Black Beans,Grains and Pulses,1,134.47,134.47,Friday,February,Winter,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10156,24/10/2023,Onions,Vegetables,9,39.26,353.33,Tuesday,October,Winter,2023,GreenHarvest,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30276,25/11/2025,Cabbage,Vegetables,2,46.3,92.6,Tuesday,November,Winter,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-10886,01/07/2023,Parsnip,Vegetables,4,39.82,159.29,Saturday,July,Monsoon,2023,Vrundavan Farms,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30998,14/05/2025,Tomatoes,Vegetables,1,80.07,80.07,Wednesday,May,Summer,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20591,03/02/2024,Rosemary,Spices and Herbs,1,311.41,311.41,Saturday,February,Winter,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-30478,29/09/2025,Chia Seeds,Nuts and Seeds,3,656.06,1968.18,Monday,September,Monsoon,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30717,14/03/2025,Lettuce,Vegetables,7,144.9,1014.3,Friday,March,Summer,2025,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-30534,28/08/2025,Cumin,Spices and Herbs,3,627.51,1882.53,Thursday,August,Monsoon,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30117,14/10/2025,Spring Onion,Vegetables,3,112.52,337.56,Tuesday,October,Monsoon,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-20472,04/03/2024,Cabbage,Vegetables,1,162.18,162.18,Monday,March,Summer,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30648,12/10/2025,Basil,Spices and Herbs,6,337.15,2022.9,Sunday,October,Monsoon,2025,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-10458,17/03/2023,Capsicum,Vegetables,3,86.6,259.79,Friday,March,Summer,2023,Vrundavan Farms,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30498,28/07/2025,Spring Onion,Vegetables,3,114.27,342.81,Monday,July,Monsoon,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10078,03/05/2023,Sunflower Seeds,Nuts and Seeds,1,33.59,33.59,Wednesday,May,Summer,2023,Shivneri Naturals,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30914,10/12/2025,Turnip,Vegetables,3,99.32,297.96,Wednesday,December,Winter,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20056,22/06/2024,Tarragon,Spices and Herbs,1,513.55,513.55,Saturday,June,Monsoon,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10906,29/09/2023,Fenugreek,Spices and Herbs,1,229.03,229.03,Friday,September,Monsoon,2023,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20563,19/04/2024,Pear,Fruits,3,165.79,497.37,Friday,April,Summer,2024,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30426,21/01/2025,Pear,Fruits,6,55.91,335.46,Tuesday,January,Winter,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30696,11/09/2025,Bananas,Fruits,2,209.56,419.12,Thursday,September,Monsoon,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10380,31/08/2023,Sesame Seeds,Nuts and Seeds,1,122.93,122.93,Thursday,August,Monsoon,2023,Shivneri Naturals,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10947,28/04/2023,Peaches,Fruits,4,29.14,116.54,Friday,April,Summer,2023,Sahyadri Farms,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20712,13/12/2024,Figs,Fruits,2,245.62,491.24,Friday,December,Winter,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30756,16/02/2025,Macadamia Nuts,Nuts and Seeds,6,1133.26,6799.56,Sunday,February,Winter,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10715,31/07/2023,Thyme,Spices and Herbs,2,31.55,63.1,Monday,July,Monsoon,2023,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20913,29/10/2024,Bay Leaves,Spices and Herbs,3,193.77,581.31,Tuesday,October,Winter,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10686,15/07/2023,Zucchini,Vegetables,4,111.16,444.65,Saturday,July,Monsoon,2023,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30670,14/10/2025,Turmeric,Vegetables,1,114.95,114.95,Tuesday,October,Monsoon,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20293,06/06/2024,Carrots,Vegetables,2,173.87,347.74,Thursday,June,Monsoon,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10305,04/06/2023,Potatoes,Vegetables,7,114.38,800.65,Sunday,June,Summer,2023,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10209,10/07/2023,Garlic,Vegetables,1,12.23,12.23,Monday,July,Monsoon,2023,Ecoville,Katraj / Katraj‑Kondhwa Rd
TXN-30011,26/05/2025,Yam,Vegetables,2,187.52,375.04,Monday,May,Summer,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30221,16/01/2025,Guava,Fruits,5,103.12,515.6,Thursday,January,Winter,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30975,10/11/2025,Brinjal,Vegetables,3,185.85,557.55,Monday,November,Winter,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20537,27/07/2024,Hazelnuts,Nuts and Seeds,1,679.92,679.92,Saturday,July,Monsoon,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10885,23/02/2023,Quinoa,Grains and Pulses,4,42.24,168.95,Thursday,February,Winter,2023,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20859,26/01/2024,Turnip,Vegetables,2,115.44,230.88,Friday,January,Winter,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10917,16/04/2023,Flax Seeds,Nuts and Seeds,1,110.78,110.78,Sunday,April,Summer,2023,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20886,20/11/2024,Blueberries,Fruits,2,166.5,333.0,Wednesday,November,Winter,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20660,19/11/2024,Bitter Gourd,Vegetables,3,122.09,366.27,Tuesday,November,Winter,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10191,25/05/2023,Brinjal,Vegetables,2,41.89,83.77,Thursday,May,Summer,2023,GreenHarvest,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20747,13/05/2024,Potatoes,Vegetables,3,195.87,587.61,Monday,May,Summer,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30131,23/02/2025,Spinach,Vegetables,5,100.59,502.95,Sunday,February,Winter,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20265,29/01/2024,Coriander Seeds,Spices and Herbs,3,218.79,656.37,Monday,January,Winter,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10483,24/11/2023,Turnip,Vegetables,2,67.94,135.88,Friday,November,Winter,2023,GreenHarvest,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10915,07/04/2023,Peppercorn,Spices and Herbs,1,82.42,82.42,Friday,April,Summer,2023,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30599,19/11/2025,Raisins,Nuts and Seeds,1,667.35,667.35,Wednesday,November,Winter,2025,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-10277,14/10/2023,Yam,Vegetables,1,72.82,72.82,Saturday,October,Winter,2023,GreenHarvest,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10988,04/10/2023,Peaches,Fruits,4,30.06,120.23,Wednesday,October,Winter,2023,Krishi Organic,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-20987,14/04/2024,Snow Peas,Vegetables,1,83.5,83.5,Sunday,April,Summer,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20894,28/07/2024,Guava,Fruits,3,283.9,851.7,Sunday,July,Monsoon,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-20869,14/07/2024,Cinnamon,Spices and Herbs,4,508.84,2035.36,Sunday,July,Monsoon,2024,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-10571,22/07/2023,Asparagus,Vegetables,2,39.82,79.64,Saturday,July,Monsoon,2023,Nature's Cart,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10993,31/03/2023,Tomatoes,Vegetables,4,92.18,368.72,Friday,March,Summer,2023,Nature's Cart,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30795,06/07/2025,Yam,Vegetables,1,207.65,207.65,Sunday,July,Monsoon,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30946,09/07/2025,Mint,Vegetables,4,145.55,582.2,Wednesday,July,Monsoon,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10585,10/11/2023,Jackfruit,Fruits,4,76.23,304.93,Friday,November,Winter,2023,Krishi Organic,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30328,01/09/2025,Hazelnuts,Nuts and Seeds,3,1004.41,3013.23,Monday,September,Monsoon,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30993,13/12/2025,Coriander,Vegetables,2,53.49,106.98,Saturday,December,Winter,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-20349,30/12/2024,Cardamom,Spices and Herbs,4,696.87,2787.48,Monday,December,Winter,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30900,02/03/2025,Guava,Fruits,1,325.44,325.44,Sunday,March,Summer,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10674,18/06/2023,Basil,Spices and Herbs,3,11.23,33.68,Sunday,June,Summer,2023,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30590,26/03/2025,Drumsticks,Vegetables,1,101.58,101.58,Wednesday,March,Summer,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10855,29/10/2023,Carrots,Vegetables,1,64.95,64.95,Sunday,October,Winter,2023,Nature's Cart,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10447,27/01/2023,Okra,Vegetables,4,70.64,282.54,Friday,January,Winter,2023,Ecoville,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20419,18/02/2024,Coriander,Vegetables,1,38.11,38.11,Sunday,February,Winter,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-30229,09/09/2025,Mustard Greens,Vegetables,1,200.84,200.84,Tuesday,September,Monsoon,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20616,08/04/2024,Raisins,Nuts and Seeds,1,492.99,492.99,Monday,April,Summer,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-30258,14/09/2025,Artichoke,Vegetables,1,205.43,205.43,Sunday,September,Monsoon,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30821,26/01/2025,Turmeric,Vegetables,6,108.5,651.0,Sunday,January,Winter,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30753,12/01/2025,Cauliflower,Vegetables,2,228.65,457.3,Sunday,January,Winter,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20716,15/03/2024,Raisins,Nuts and Seeds,1,736.47,736.47,Friday,March,Summer,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30671,13/09/2025,Pistachios,Nuts and Seeds,1,952.23,952.23,Saturday,September,Monsoon,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20247,15/08/2024,Brinjal,Vegetables,1,190.05,190.05,Thursday,August,Monsoon,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-10294,28/03/2023,Lettuce,Vegetables,2,10.71,21.43,Tuesday,March,Summer,2023,GreenHarvest,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10588,31/01/2023,Guava,Fruits,4,206.83,827.32,Tuesday,January,Winter,2023,ANNAPURNA,"Baner (18.5615°N, 73.7810°E)"
TXN-20281,01/05/2024,Cinnamon,Spices and Herbs,4,122.14,488.56,Wednesday,May,Summer,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20422,02/04/2024,Sunflower Seeds,Nuts and Seeds,1,538.73,538.73,Tuesday,April,Summer,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30349,04/07/2025,Brazil Nuts,Nuts and Seeds,1,1099.57,1099.57,Friday,July,Monsoon,2025,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20426,06/11/2024,Leek,Vegetables,1,72.6,72.6,Wednesday,November,Winter,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30252,01/11/2025,Bay Leaves,Spices and Herbs,1,440.81,440.81,Saturday,November,Winter,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-10425,29/08/2023,Grapes,Fruits,2,181.39,362.77,Tuesday,August,Monsoon,2023,Sahyadri Farms,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-10534,06/09/2023,Turmeric,Vegetables,3,25.2,75.59,Wednesday,September,Monsoon,2023,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-20054,23/12/2024,Garlic,Vegetables,1,119.41,119.41,Monday,December,Winter,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20864,12/06/2024,Okra,Vegetables,4,130.3,521.2,Wednesday,June,Monsoon,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
